ALL_STATE,ONLY_CHANGED,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_TOP_DOWN
ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ALL_STATE,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_STRING_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN,ONLY_CHANGED_TOP_DOWN
COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,RAW,RAW,RAW,RAW,RAW,RAW,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,RAW,RAW,RAW,RAW,RAW,RAW,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,RAW,RAW,RAW,RAW,RAW,RAW,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,RAW,RAW,RAW,RAW,RAW,RAW,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,COMPRESSED_WEB_ASSEMBLY,RAW,RAW,RAW,RAW,RAW,RAW
add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update,add-remove,add-update-remove,add-update,add,remove,update
1,"0,7999999988824129","0,7000000011175871","1,300000000745058","0,900000000372529","1,199999999254942","25,399999998509884","25,699999999254942","26,700000002980232","25,299999997019768","25,800000000745058","25,399999998509884",0,0,"0,09999999962747097","0,09999999962747097",0,"0,10000000149011612",1,1,"1,5","2,900000000372529","1,099999999627471","1,099999999627471","39,5","39,5",39,"39,900000002235174","37,899999998509884","0,2000000011175871","0,19999999925494194","0,09999999962747097","0,40000000037252903","0,19999999925494194","0,19999999925494194","1,099999999627471","1,300000000745058","1,099999999627471","1,300000000745058","1,200000001117587","1,5","39,69999999925494","39,30000000074506","39,400000002235174","34,20000000298023","38,600000001490116","38,399999998509884","0,20000000298023224","0,30000000074505806","0,5","0,6000000014901161","0,30000000074505806","0,19999999925494194","7,599999997764826","6,599999997764826","7,5",9,"5,699999999254942","6,699999999254942","66,70000000298023","63,29999999701977","64,60000000149012","83,09999999776483","46,100000001490116","61,30000000074506","5,300000000745058","5,199999999254942","6,700000002980232","6,899999998509884",4,"5,199999999254942","7,799999998882413","5,400000000372529","2,599999999627471","3,099999999627471","11,299999998882413","3,599999999627471","644,9000000022352",369,"70,19999999925494","80,09999999776483","675,8999999985099","74,10000000149012","1,400000000372529",1,"0,5","0,599999999627471","1,199999999254942","0,6000000014901161"
"0,8000000007450581","0,900000000372529","0,6999999992549419","0,900000000372529","0,8000000007450581","0,8000000007450581","25,699999999254942","25,600000001490116",27,"25,399999998509884",28,"27,599999997764826","0,09999999962747097","0,09999999962747097",0,0,0,0,"1,099999999627471","1,400000000372529","1,099999999627471","1,400000000372529","1,099999999627471","1,099999999627471","39,599999997764826","39,19999999925494","38,80000000074506","39,399999998509884","37,80000000074506","0,19999999925494194","0,09999999962747097","0,09999999962747097","0,30000000074505806","0,30000000074505806","0,09999999962747097","1,200000001117587","1,200000001117587","1,099999999627471","1,099999999627471","1,099999999627471","1,5","39,5","39,400000002235174","39,30000000074506","33,899999998509884","38,80000000074506","38,5","0,10000000149011612","0,30000000074505806","0,3999999985098839","0,3999999985098839","0,19999999925494194","0,19999999925494194","8,199999999254942","6,5","8,299999997019768","8,800000000745058","6,900000002235174","6,599999997764826","58,400000002235174","62,30000000074506",65,"82,39999999850988","45,899999998509884","61,400000002235174","5,800000000745058","5,199999999254942",6,"7,5","4,5","5,399999998509884","9,099999999627471","5,100000001490116","2,100000001490116","2,899999998509884","8,900000000372529","2,099999999627471","654,1000000014901","370,80000000074506","70,5",79,"662,6999999992549","74,29999999701977","1,300000000745058",1,"0,5","0,599999999627471","1,199999999254942","0,599999999627471"
"0,8000000007450581","1,199999999254942","1,200000001117587","1,5","0,8000000007450581","1,1000000014901161","25,399999998509884","25,5","26,800000000745058","25,300000000745058","25,899999998509884","25,199999999254942",0,0,"0,10000000149011612",0,"0,09999999962747097",0,"1,099999999627471","1,699999999254942","1,300000000745058","1,900000000372529","1,200000001117587","0,8999999985098839","39,19999999925494",39,"38,80000000074506","39,600000001490116","37,899999998509884","0,10000000149011612","0,2000000011175871","0,19999999925494194","0,2999999988824129","0,19999999925494194","0,09999999962747097","1,199999999254942","1,199999999254942","1,099999999627471","1,3999999985098839","1,099999999627471","1,5","39,5","39,30000000074506","43,69999999925494","34,100000001490116","38,69999999925494","40,600000001490116","0,30000000074505806","0,30000000074505806","0,5","0,3999999985098839","0,19999999925494194","0,20000000298023224","8,100000001490116","6,5","8,600000001490116","9,699999999254942","5,900000002235174","6,800000000745058","57,5","61,69999999925494",65,"82,69999999925494","45,899999998509884","60,69999999925494","5,300000000745058","5,299999997019768",6,"6,600000001490116",4,"5,199999999254942","7,299999998882413","5,400000000372529",3,"1,900000000372529","11,400000000372529","2,400000000372529","680,6000000014901","347,5","70,80000000074506","79,09999999776483","673,1000000014901","76,39999999850988","1,400000000372529","0,7000000011175871","0,30000000074505806","0,5",1,"0,900000000372529"
"0,6999999992549419","0,8000000007450581","0,900000000372529","0,900000000372529","0,7000000011175871","0,7000000011175871","25,399999998509884","25,5","26,699999999254942","25,399999998509884","26,099999997764826","25,399999998509884",0,0,0,0,"0,10000000149011612",0,"1,099999999627471","1,099999999627471","1,800000000745058","1,5","1,099999999627471","1,300000000745058","39,099999997764826","39,099999997764826","39,19999999925494","39,5","38,30000000074506","0,09999999962747097","0,30000000074505806","0,19999999925494194","0,10000000149011612","0,2000000011175871","0,30000000074505806","1,199999999254942","1,099999999627471",1,"1,299999998882413","1,300000000745058","1,1000000014901161","40,100000001490116",39,"39,69999999925494","34,399999998509884","38,19999999925494","38,69999999925494","0,5","0,30000000074505806","0,3999999985098839","0,19999999925494194","0,19999999925494194","0,19999999925494194","7,899999998509884","6,5","7,900000002235174","8,399999998509884","5,700000002980232","6,800000000745058",62,"61,69999999925494","64,59999999776483","82,5",46,"60,70000000298023","5,199999999254942","5,300000000745058","6,100000001490116","6,699999999254942","4,399999998509884","5,300000000745058","12,900000000372529","5,700000001117587","2,100000001490116","1,5","9,5","2,700000001117587","642,5","343,29999999701977","72,30000000074506","78,5","665,1999999992549","74,19999999925494","1,3999999985098839","1,400000000372529","0,8000000007450581","0,40000000037252903","1,099999999627471","0,5"
"0,8000000007450581","0,8000000007450581","0,900000000372529","0,8000000007450581","0,900000000372529","0,8999999985098839","25,599999997764826","25,599999997764826","26,899999998509884","25,199999999254942","25,699999999254942","25,200000002980232",0,0,0,"0,10000000149011612",0,"0,09999999962747097","1,099999999627471","1,599999999627471","1,099999999627471","1,200000001117587","1,1000000014901161",1,39,"39,30000000074506","38,899999998509884","39,399999998509884","38,19999999925494","0,19999999925494194","0,2000000011175871","0,09999999962747097","0,09999999962747097","0,2999999988824129","0,09999999962747097","1,199999999254942","1,300000000745058","1,200000001117587","1,099999999627471","1,099999999627471","1,099999999627471","39,5",39,"39,19999999925494",34,"38,80000000074506","38,5","0,5","0,30000000074505806","0,09999999776482582","0,19999999925494194","0,29999999701976776","0,20000000298023224","7,899999998509884","6,5","8,5","8,600000001490116","5,800000000745058","6,699999999254942","57,69999999925494","61,399999998509884","64,5","83,60000000149012","45,69999999925494","60,100000001490116",8,"5,100000001490116","6,100000001490116","7,199999999254942","4,5","5,399999998509884","8,299999998882413","5,599999999627471","2,799999998882413","1,799999998882413","17,40000000037253","2,599999999627471","653,3999999985099","352,19999999925494","71,60000000149012","78,59999999776483","648,7000000029802","73,69999999925494","1,300000000745058","1,300000000745058","0,8000000007450581","0,40000000037252903","1,099999999627471","0,599999999627471"
"0,8000000007450581","0,7000000011175871","0,7999999988824129","0,8000000007450581","0,8000000007450581","0,8000000007450581","25,5","25,699999999254942","26,599999997764826","25,5","25,800000000745058","25,5","0,09999999962747097",0,0,0,0,"0,09999999962747097","1,099999999627471","1,199999999254942","1,5","1,5","1,199999999254942",1,"39,400000002235174","39,19999999925494","38,80000000074506","39,099999997764826","38,400000002235174","0,09999999962747097","0,2000000011175871","0,19999999925494194","0,10000000149011612","0,10000000149011612","0,19999999925494194","1,700000001117587","1,3999999985098839","1,199999999254942","1,099999999627471","1,099999999627471","1,199999999254942","39,69999999925494","39,399999998509884","39,5","34,19999999925494","38,69999999925494","38,399999998509884","0,3999999985098839","0,29999999701976776","0,19999999925494194","0,19999999925494194","0,20000000298023224","0,30000000074505806","7,800000000745058","6,5","8,399999998509884",9,"5,899999998509884","6,699999999254942",58,"62,19999999925494","64,70000000298023","82,89999999850988","45,899999998509884","61,30000000074506","5,300000000745058","5,800000000745058",6,"6,600000001490116","4,399999998509884","5,300000000745058","12,5","4,900000000372529","1,599999999627471",2,"8,400000000372529","2,300000000745058","653,5",351,"70,80000000074506","78,09999999776483","630,8000000007451","74,09999999776483","0,900000000372529","0,8000000007450581","0,2999999988824129","0,599999999627471","1,199999999254942","0,6999999992549419"
"0,8000000007450581","0,599999999627471","1,099999999627471","0,900000000372529","0,8000000007450581","0,900000000372529","25,600000001490116","25,600000001490116","26,699999999254942","25,199999999254942",26,"25,300000000745058",0,"0,09999999962747097",0,0,0,0,"1,199999999254942","1,099999999627471","2,199999999254942",1,"1,699999999254942","1,300000000745058","39,30000000074506","38,69999999925494","39,099999997764826","42,19999999925494",38,"0,10000000149011612","0,19999999925494194","0,19999999925494194","0,09999999962747097","0,19999999925494194","0,2000000011175871","1,199999999254942","1,299999998882413",1,"1,200000001117587","1,200000001117587","1,199999999254942","39,69999999925494","41,399999998509884","39,400000002235174","39,100000001490116","38,5","38,599999997764826","0,30000000074505806","0,3999999985098839","0,19999999925494194","0,6999999992549419","0,10000000149011612","0,30000000074505806","7,900000002235174","6,600000001490116","8,300000000745058","8,5","6,700000002980232","7,199999999254942","57,70000000298023","61,5","64,5","82,69999999925494",46,"61,20000000298023","5,200000002980232","5,100000001490116","6,199999999254942","6,799999997019768","4,399999998509884","5,399999998509884","7,5","5,300000000745058","2,300000000745058","3,400000000372529","13,599999999627471","2,5","645,8999999985099","358,5","69,30000000074506","78,89999999850988","656,5",74,"1,099999999627471",1,"0,2999999988824129","0,5","1,300000000745058","0,3999999985098839"
"0,8000000007450581","0,8000000007450581","0,900000000372529","0,8000000007450581","0,900000000372529","0,7000000011175871","25,5","25,699999999254942","26,699999999254942","25,5","25,800000000745058","25,300000000745058",0,"0,09999999962747097",0,"0,09999999962747097",0,0,"0,900000000372529",1,"1,200000001117587",1,1,1,"39,70000000298023","38,5","38,900000002235174","39,400000002235174","38,29999999701977","0,2000000011175871","0,19999999925494194","0,2999999988824129","0,19999999925494194","0,10000000149011612","0,09999999962747097","1,200000001117587","1,199999999254942","1,200000001117587","1,199999999254942","1,199999999254942","1,199999999254942","44,5","39,599999997764826","39,599999997764826","39,19999999925494","38,899999998509884","38,19999999925494","0,29999999701976776","0,5","0,30000000074505806","0,30000000074505806","0,30000000074505806","0,30000000074505806",8,"6,699999999254942","7,899999998509884","8,899999998509884","5,800000000745058","6,899999998509884","58,099999997764826",62,"64,69999999925494","82,39999999850988",46,"60,69999999925494","5,099999997764826","5,199999999254942",6,"7,199999999254942","4,5","5,199999999254942","9,099999999627471","5,900000000372529",2,"1,800000000745058","8,599999999627471","2,299999998882413","653,8999999985099","371,5",69,"82,5","622,6000000014901","73,39999999850988",1,"0,8000000007450581","0,30000000074505806","0,2999999988824129","1,300000000745058","0,5"
